joint,load_case,step_type,U1,U2,U3,R1,R2,R3
193,BAO KT,Min,-0.0005233207364691516,-0.00014728891104749385,-0.0011738474799732413,-3.540364079379709e-05,-1.334877231433512e-05,-6.93060674355206e-06
195,BAO KT,Max,0.0001615703364395001,9.755903183596894e-05,-0.0012901646141031916,0.00017246712713412618,2.9460441250866817e-05,1.1099020243672452e-05
195,BAO KT,Min,-0.0006145819574169145,-0.002334063565344999,-0.0030969171522838785,8.10016681073928e-05,-2.1709826286931098e-05,-6.879235078540081e-06
197,BAO KT,Max,0.00016085875624599974,9.302239398139528e-05,-0.0012883602268225424,0.00017383842028316558,2.8155866840087768e-05,1.0818680440956566e-05
197,BAO KT,Min,-0.00047180309157266457,-0.002326285775972579,-0.003068317069079523,8.135583849089734e-05,-2.4485379575042235e-05,-6.396636411699719e-06
199,BAO KT,Max,0.0003979973548129974,0.00010285130578498045,-0.003381746984082074,0.0002986686409192603,1.1479349926428594e-05,1.1094573589883702e-05
199,BAO KT,Min,-3.8270612557122496e-05,-0.004742555367644529,-0.00723218848033657,2.904682654967653e-05,-9.264765202546522e-08,-2.8118796494253777e-06
201,BAO KT,Max,0.00033913408971919463,0.00010302321050159468,-0.0031736419115046977,0.0003335238104155005,7.4151935242049044e-06,1.1160274962712487e-05
201,BAO KT,Min,-2.3378353719418602e-05,-0.00412926373123761,-0.00675873065679717,5.210668631028216e-05,-3.588082534939766e-08,-2.823594175916498e-06
203,BAO KT,Max,0.00027972897896432245,0.00010324462853637687,-0.0027132945189554222,0.00028402734278133355,3.3873610246998047e-06,1.1215212702236673e-05
203,BAO KT,Min,-8.374068923378743e-06,-0.0035153577356591727,-0.005740113678222648,6.361894171476758e-05,-4.128798002295609e-06,-2.828452808525664e-06
205,BAO KT,Max,0.00021989213233508597,0.00010346684060810206,-0.001998721227949123,0.00037776261968165106,2.1013039761438496e-06,1.1311619723163786e-05
205,BAO KT,Min,6.593679844576552e-06,-0.0029004660891589914,-0.004182659746429559,5.493918227871981e-05,-2.0346599643891356e-05,-2.8228074912522393e-06
207,BAO KT,Max,9.210641746274386e-05,0.00010624565499028476,-0.001033434996549151,0.00014789336620752406,1.772465709025558e-06,1.1068444835558049e-05
207,BAO KT,Min,5.4930020299969826e-06,-0.00157431370387709,-0.0022091507258281714,2.5242381173458394e-05,-1.4701626849321044e-05,-2.978348355544388e-06
209,BAO KT,Max,5.997861297749815e-05,0.00010902141689949932,-0.0006093550462560387,0.0001517604579185827,8.199108986698178e-07,1.0843730865700526e-05
